55202.06,952.8458862304688
55232.06,953.9188232421875
55262.06,953.5728759765625
55292.06,952.76220703125
55322.06,952.8477172851562
55352.06,953.64111328125
55382.06,953.6851806640625
55412.06,950.8678588867188
55442.06,951.5571899414062
55472.06,951.5001831054688
55502.06,951.6092529296875
55532.06,949.81396484375
55562.06,950.240478515625
55592.06,948.33251953125
55623.0,961.75909423828
55653.0,964.83935546875
55683.0,965.07800292968
55713.0,964.33386230468
55743.0,963.68377685546
55773.0,963.06646728515
55803.0,962.51928710937
55833.0,962.75170898437
55863.0,962.35467529296
55893.0,961.27386474609
55923.0,963.17834472656
55953.0,961.993408203125
55983.0,962.4913330078125
56013.0,963.3924560546875
56043.0,961.5443725585938
56073.0,960.5390625685465
56103.0,960.05697021484375
56133.0,959.8370361328125
56164.032,959.5240478515625
56194.032,960.2086181640625
56224.032,959.9736328125
56254.032,959.2620849609375
56284.032,959.342529296875
56314.032,957.7546997070312
56344.032,954.7229614257812
56374.032,955.58544921875
56404.032,951.7669677734375
56434.032,953.455078125
56465.0,954.161376953125
56495.0,955.0718383789062
56525.0,952.22021484375
56555.0,950.4620971679688
56585.0,949.20703125
56615.0,960.62158203125
56645.0,966.08341796875
56675.0,967.449951171875
56705.0,967.5743408203125
56735.0,967.054692138671875
56765.0,965.5813598632812
56796.08,965.986083984375
56826.08,965.5965576171875
56856.08,966.4122314453125
56886.08,966.6217041015625
56916.08,966.5460205078125
56946.08,966.7066040039062
56976.08,967.92626953125
57007.054,965.2615356445312
57037.054,968.960693359375
57067.054,975.0319213867188
57097.054,972.207275390625
57127.054,972.5802001953125
57157.054,972.517578125
57187.054,966.6048583984375
57217.054,967.361083984375
57247.054,966.9126586914062
57277.054,966.421875
57307.054,966.9154663085938
57337.054,965.2235107421875
57367.054,964.8783569335938
57397.054,964.974609375
57428.025,965.01806640625
57458.025,976.5092163085938
57488.025,977.9052734375
57518.025,978.468017578125
57548.025,979.2391967773438
57578.025,979.8994750976562
57608.025,977.691162109375
57638.025,978.1019897460938
57668.025,978.13232421875
57698.025,980.5906982421875
57728.025,979.938720703125
57758.025,980.05906372070312
57788.025,978.8263549804688
57818.025,978.4266357421875
57849.048,979.1608276367188
57879.048,979.3914184570312
57909.048,979.4892578125
57939.048,979.2352294921875
57969.048,978.7974243164062
57999.048,978.5146484375
58029.048,980.9693603515625
58059.048,988.7677612304688
58089.048,976.4837646484375
58119.048,977.054584716796875
58149.048,976.9117431640625
58179.048,976.1544189453125
58209.048,976.3292846679688
58239.048,976.7200927734375
58270.05,977.2153930664062
58300.05,977.680419921875
58330.05,976.8571166992188
58360.05,977.37158203125
58390.05,977.44580078125
58420.05,976.7682495117188
58450.05,975.32373046875
58480.05,978.1930541992188
58510.05,977.8990478515625
58540.05,977.054619506835938
58570.05,975.7570190429688
58600.05,976.1488647460938
58630.05,974.8994140625
58660.05,974.2732543945312
58691.07,976.2532958984375
58721.07,973.4226684570312
58751.07,974.1668090820312
58781.07,974.3859252929688
58811.07,974.8004150390625
58841.07,975.5747680664062
58871.07,975.298583984375
58901.07,975.816650390625
58931.07,975.5577392578125
58961.07,975.34326171875
58991.07,975.8533935546875
59021.07,974.777099609375
59051.07,975.5786743164062
59081.07,974.2542724609375
59111.07,973.1322021484375
59141.07,973.3248901367188
59171.07,973.7147216796875
59201.07,973.4950561523438
59231.07,973.6281127929688
59261.07,973.4041748046875
59291.07,973.677734375
59321.07,973.7368774414062
59352.06,973.0442504882812
59382.06,972.6537475585938
59412.06,971.670654296875
59442.06,972.885009765625
59473.0,971.8514404296875
59503.0,971.7979736328125
59533.0,971.8450927734375
59563.0,1093.9638671875
59593.0,1067.1458740234375
59623.0,1068.39990234375
59653.0,1068.274169921875
59683.0,1067.668701171875
59713.0,1067.119873046875
59743.0,1067.6622314453125
59773.0,1066.6173095703125
59803.0,1066.529541015625
59833.0,1066.80517578125
59864.032,1065.5164794921875
59894.032,1065.9556884765625
59924.032,1065.99658203125
59954.032,1066.1795654296875
59984.032,1066.2996826171875
60014.032,1066.731201171875
60044.032,1066.86962890625
60074.032,1066.946533203125
60104.032,1066.7464599609375
60134.032,1067.219482421875
60164.032,1067.1353759765625
60194.032,1066.550537109375
60224.032,1066.150146484375
60254.032,1066.1466064453125
60284.032,1065.998779296875
60314.032,1067.054513916015625
60345.0,1065.4837646484375
60375.0,1066.929931640625
60405.0,1067.760986328125
60435.0,1066.986328125
60465.0,1067.182373046875
60495.0,1066.7005615234375
60525.0,1065.152099609375
60555.0,1096.90283203125
60585.0,1099.6514892578125
60615.0,1103.78662109375
60645.0,1103.59814453125
60675.0,1102.64111328125
60705.0,1153.6317138671875
60735.0,1155.5245361328125
60765.0,1155.032470703125
60795.0,1152.371337890625
60825.0,1145.044189453125
60855.0,1152.912353515625
60885.0,1151.993408203125
60915.0,1151.54736328125
60945.0,1150.4417724609375
60975.0,1150.944091796875
61006.08,1149.8123779296875
61036.08,1148.34228515625
61066.08,1148.43994140625
61096.08,1148.638671875
61126.08,1147.2642822265625
61156.08,1147.42822265625
61186.08,1147.10009765625
61216.08,1148.382568359375
61246.08,1148.025048828125
61276.08,1146.893798828125
61306.08,1146.6424560546875
61336.08,1146.94384765625
61366.08,1116.1134033203125
61396.08,1116.0851513671875
61426.08,1116.2293701171875
61456.08,1115.5445556640625
61486.08,1115.44091796875
61516.08,1115.58203125
61546.08,1118.4715576171875
61576.08,1118.3104248046875
61607.054,1117.56591796875
61637.054,1135.0262451171875
61667.054,1128.3447265625
61697.054,1119.3555908203125
61727.054,1118.945556640625
61757.054,1117.272216796875
61787.054,1118.4781494140625
61817.054,1118.4482421875
61847.054,1119.9498291015625
61877.054,1120.1221923828125
61907.054,1119.6473388671875
61937.054,1120.3292236328125
61967.054,1119.8184814453125
61997.054,1121.42626953125
62027.054,1121.163818359375
62057.054,1120.6195068359375
62087.054,1123.8468017578125
62117.054,1126.366455078125
62148.025,1124.742431640625
62178.025,1125.5028076171875
62208.025,1124.65673828125
62238.025,1123.1519775390625
62268.025,1123.3231201171875
62298.025,1123.4300537109375
62328.025,1123.9444580078125
62358.025,1125.03271484375
62388.025,1126.20751953125
62418.025,1126.159423828125
62448.025,1126.18212890625
62478.025,1125.428955078125
62508.025,1126.2080078125
62538.025,1125.5272216796875
62568.025,1117.18408203125
62598.025,1125.34326171875
62628.025,1124.333251953125
62659.048,1360.522705078125
62689.048,1308.28466796875
62719.048,1304.3736572265625
62749.048,1302.1497802734375
62779.048,1296.6402587890625
62809.048,1294.032635986328125
62839.048,1290.9305419921875
62870.05,1288.6905517578125
62900.05,1286.0893505859375
62930.05,1286.100341796875
62960.05,1283.9068603515625
62990.05,1283.0780029296875
63020.05,1283.0562744140625
63050.05,1282.8197021484375
63080.05,1283.0673828125
63110.05,1282.7779541015625
63140.05,1280.7025146484375
63171.07,1278.6419677734375
63201.07,1278.55859375
63231.07,1276.9622802734375
63261.07,1276.467529296875
63291.07,1275.17236328125
63321.07,1275.18310546875
63351.07,1274.4388427734375
63381.07,1275.053955078125
63411.07,1274.2642822265625
63441.07,1273.810302734375
